Diện tích,Số tầng,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Duong,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Khoảng giá
74.0,4.0,12.0,2.0,1.0,10.760098341283,106.613290433334,10.737500000137535,7.657431272695933,394.1,0,1,1,1,0,0,15.396146474270212,13.514336462826693,0.0,86.49327581832021,9.0,9.75366082850948,2.3513752571634776
68.0,5.0,4.0,2.0,3.0,10.8373853282542,106.655238568783,11.098013468192365,23.84569045566588,80.7,0,0,0,0,0,0,9.704490498839132,42.75092936802974,0.0,57.28624535315985,10.0,8.466520141472632,2.39698576841553
104.0,2.0,12.0,2.0,1.0,10.8296753358196,106.702488961944,18.827244701348747,16.235786822236673,1992.8,1,1,0,0,0,0,18.546218260831903,2.480931352870333,0.0,97.51957045363308,6.0,5.97035281826868,2.681021528714291
88.0,4.0,7.666666666666667,2.0,2.0,10.7646565630601,106.61913045652,10.737500000137535,7.657431272695933,52.9,1,1,1,1,0,1,11.14510132499315,19.319470699432895,0.0,80.62381852551985,10.0,9.04243999980934,2.388762789235098
9.0,2.0,3.6,2.0,2.0,10.8055460991027,106.682015506672,18.635920863560628,15.14978969354972,947.1,1,1,1,1,0,1,11.471099772673012,79.44884383908774,0.0,20.554323725055433,2.0,3.8909059231907537,1.1939224684724346
128.0,8.0,25.0,2.0,2.0,10.7870092598924,106.688407295335,54.466025226590574,107.34764903250246,25793.1,0,0,0,0,0,0,67.17937805558644,13.526253145221007,86.47363054460303,0.0,16.0,1.8495530920011112,4.912654885736052
115.0,4.0,12.8,2.0,0.0,10.8329822700863,106.727177107907,15.481076923082806,14.38454090192419,,0,0,0,0,0,1,19.241878342546435,,,,9.0,6.946878843953227,2.917770732084279
40.0,5.0,4.0,2.0,2.0,10.8024092693849,106.695561628936,18.827244701348747,15.13057065447157,982.1,1,0,0,0,0,0,22.658378668788966,0.0,0.0,0.0,11.0,2.998241220076463,2.451005098112319
95.0,5.0,14.8,2.0,0.0,10.8015632726319,106.776893109728,38.64743434299875,48.14671026164544,,0,0,0,0,0,1,19.567814035088464,,,,13.0,8.753228515149251,3.481240089335692
31.0,2.0,2.0,2.0,2.0,10.797800088357,106.704975506407,18.827244701348747,14.822692208439314,3425.9,1,0,0,0,0,0,19.765923501006156,64.69774365860066,33.41837181470563,1.883300738492075,4.0,2.4607447384093897,1.9947003132247452
150.0,3.0,12.0,2.0,2.0,10.7885369781766,106.661182115355,19.38917355371904,20.454141463799196,74.9,0,1,0,0,0,1,19.78572349979337,42.283044058745,0.0,57.73030707610146,7.0,4.577729599184004,3.1780538303479458
54.0,5.0,5.0,2.0,0.0,10.7932583037954,106.640202947743,19.38917355371904,15.61262583785773,2132.8,0,0,0,0,0,1,18.17637130332092,81.01134658664665,2.0602025506376593,16.930326331582894,10.0,6.923128419955449,2.740840023925201
60.0,3.0,10.0,2.0,0.0,10.850394337967,106.695215785875,8.826587031047127,11.426648922654111,13438.3,0,0,0,0,0,1,14.138496425412225,8.11769345824993,0.0,91.881934470878,9.0,8.297200350363541,1.9740810260220096
65.0,4.0,8.0,2.0,0.0,10.8300240070074,106.70265162981,18.827244701348747,16.235786822236673,1905.3,1,0,0,0,1,0,18.546218260831903,84.7178921954548,0.4099092006508161,14.871148900435626,9.0,6.009585652469674,2.617395832834079
66.0,3.0,8.0,2.0,0.0,10.7780601240212,106.655908372263,15.05787481873062,15.922894100217071,1635.3,1,0,0,0,0,1,23.71436615418594,80.18100654314195,0.0,19.822050999816547,9.0,4.941761092249058,2.70805020110221
63.0,3.0,6.0,2.0,0.0,10.7818917498311,106.674511049679,24.737276401817315,16.235786822236673,74.1,0,0,0,0,0,0,13.91218407896223,0.4993252361673414,0.0,99.47368421052632,10.0,2.977362258463839,2.33214389523559
76.0,4.0,4.0,2.0,0.0,10.7930377935136,106.615529278342,14.870739305516691,8.579371944866423,2907.3,1,1,0,0,1,0,14.938938942218693,95.58559488184912,0.0,4.413029271145049,8.0,9.53703919547625,2.0476928433652555
16.0,4.0,3.1666666666666665,2.0,0.0,10.7809050839638,106.68187925141,54.466025226590574,24.57074925894742,127.2,0,1,1,1,1,1,32.441331163648584,0.0,0.0,100.0,4.0,2.169231866086438,1.7369512327330598
68.0,5.0,8.0,2.0,2.0,10.8380328315006,106.637010546331,11.098013468192365,15.61262583785773,923.8,1,1,1,0,0,0,8.665137443269591,18.093743234466334,0.0,81.90084433860143,10.0,9.827470598594989,2.2823823856765264
72.0,3.0,12.0,2.0,2.0,10.740846378881,106.716012101568,17.789285714287892,27.589438231163943,55.9,0,0,0,0,0,0,15.149135651759265,32.52236135957066,0.0,67.47763864042933,9.0,4.2347596330935415,2.9856819377004897
106.0,4.0,20.0,2.0,0.0,10.8256671754028,106.816880386323,19.05373796668013,15.023005933355751,,0,0,0,0,0,0,15.649538297804597,,,,11.0,13.79945471495394,2.2082744135228043
41.0,4.0,6.0,2.0,2.0,10.7470311071977,106.728668104538,17.789285714287892,15.384762008592112,1506.7,1,1,0,0,0,0,8.354716452845052,79.0382956129289,0.0,20.96303179133205,9.0,4.4096882207779915,2.34660197841082
46.0,2.0,4.0,2.0,2.0,10.7698084626697,106.647739226056,15.05787481873062,15.61262583785773,64.4,1,0,0,0,0,0,14.594548853140925,0.0,0.0,99.93788819875776,6.0,5.869392563711383,2.128231705849268
127.0,1.0,20.0,2.0,1.0,10.7402987025343,106.623707256249,15.298885005321504,14.561476341810373,5599.7,1,0,0,0,0,0,14.352042394380264,92.88890476275516,0.0,7.11002375127239,5.0,9.340056197117852,2.93119375241642
40.0,4.0,20.0,2.0,0.0,10.7614363518719,106.689892200637,53.75818181811302,62.50032105846313,915.3,0,0,0,0,0,0,40.64117557477194,9.175133835900798,90.83032885392768,0.0,5.0,2.0301199444534017,3.1354942159291497
95.0,4.0,6.0,2.0,0.0,10.6965918230511,106.740549700119,8.13167257069548,7.42361482511043,5177.4,1,1,1,1,1,1,14.285358342303551,0.0,25.64144165024916,74.35778576119289,8.0,9.8254599683348,2.157559320943788
164.0,8.0,25.0,2.0,2.0,10.8077383852892,106.703046806728,18.827244701348747,20.454141463799196,1193.6,0,0,0,0,0,0,13.31094578383581,85.56216487935657,0.436494638069705,14.003853887399464,14.0,3.535548053454274,3.871201010907891
52.0,2.0,5.0,1.0,0.0,10.7732091164019,106.627443667358,14.870739305516691,11.912309393836896,1384.6,1,0,0,0,0,1,11.583509376120116,97.06341181568683,0.0,2.934421493572151,6.0,8.05180140142183,1.9726911717329552
60.0,4.0,8.0,2.0,2.0,10.8657648961044,106.6709217487,8.826587031047127,8.620583204738967,146.8,0,1,0,0,0,0,12.477644198371522,84.83651226158038,0.0,15.163487738419615,9.0,10.511516843578605,1.9300710850255671
100.0,4.0,16.0,0.0,2.0,10.7842840671769,106.759535462663,38.64743434299875,23.397947453576915,,0,0,0,1,0,0,19.567814035088464,,,,8.0,6.449179315071729,2.8735646395797834
400.0,1.0,13.7,2.0,0.0,10.8074340474176,106.718772957812,18.827244701348747,50.23742749693513,2068.2,0,0,1,0,0,1,38.35876686587427,33.80330722367276,15.597621119814333,50.600038680978635,9.0,3.992939689483986,4.875197323201151
100.0,5.0,12.0,2.0,0.0,10.83442675094254,106.66828975550034,11.098013468192365,14.561476341810373,352544.1,0,1,0,0,1,0,13.376417548688032,14.872723724492907,25.385124868066157,0.0045582949764299,9.0,7.419595919117277,3.1780538303479458
32.0,4.0,4.0,2.0,0.0,10.7679177673676,106.67166209667,24.737276401817315,24.57074925894742,2439.0,0,0,0,0,0,0,23.374651370521136,91.2279622796228,0.0,8.763837638376385,7.0,3.338887719327315,2.2925347571405443
74.0,4.0,12.0,2.0,0.0,10.8543076316193,106.762778791029,15.481076923082806,14.588719837704131,,0,1,0,0,0,1,19.567814035088464,,,,10.0,11.00909091355058,2.26176309847379
150.0,7.0,16.93333333333333,2.0,0.0,10.7902315883558,106.68661950747,54.466025226590574,107.34764903250246,116.1,0,0,0,0,0,1,19.567814035088464,12.187769164513352,0.0,87.786391042205,7.0,2.2374317617393373,4.110873864173311
140.0,5.0,8.0,2.0,0.0,10.8094742855928,106.689836831452,18.827244701348747,15.14978969354972,162.0,1,0,1,0,0,0,27.352816121584368,4.648148148148149,0.0,95.38271604938272,42.0,3.920214055598057,3.3945083935113587
85.0,4.0,10.0,2.0,0.0,10.7829489177242,106.776777744562,38.64743434299875,24.26240878082667,,0,0,0,0,0,0,19.567814035088464,,,,10.0,8.302526703386096,2.3513752571634776
47.0,2.0,4.0,2.0,0.0,10.8733732910117,106.690536337125,8.826587031047127,6.914934531396147,2195.5,1,0,0,0,0,1,13.574441658251947,55.178319289455715,44.822136187656575,0.0,4.0,10.888710531090616,1.7191887763932197
68.0,3.0,5.3,1.0,0.0,10.8298404981657,106.730843525525,15.481076923082806,14.38454090192419,,0,0,0,0,0,1,14.75442335261618,,,,9.0,6.811446980831956,2.5572273113676265
43.0,4.0,3.0,2.0,0.0,10.8059057610897,106.697000455033,18.827244701348747,15.61262583785773,397.7,0,0,0,0,0,0,16.622030583543015,21.11139049534825,0.0,78.88609504651748,12.0,3.355382579888059,2.191653532286764
65.0,3.0,7.0,2.0,2.0,10.8076525139195,106.666583589833,19.38917355371904,20.91861042068099,134.4,0,0,0,0,0,1,19.567814035088464,5.178571428571428,0.0,94.83630952380952,8.0,5.157689123522721,3.039749158970765
179.0,2.0,10.0,2.0,2.0,10.9047561532689,106.594668336236,15.203811516710664,13.484187703872946,,1,1,1,0,0,0,15.24679122214182,,,,4.0,18.44132289264172,2.104134154270207
69.0,2.0,6.0,2.0,2.0,10.8012185661724,106.698990979839,18.827244701348747,18.832267611843733,3119.1,0,1,0,0,0,0,15.925655456081683,18.17447340579013,0.0,0.0,8.0,2.8136232058625477,2.302585092994046
68.0,3.0,6.0,2.0,0.0,10.7717804284846,106.646222195856,15.05787481873062,15.14978969354972,55.0,1,1,1,0,1,0,8.437432748989561,4.090909090909091,0.0,95.92727272727272,7.0,6.012902187507799,2.312535423847214
202.0,5.0,28.4,2.0,2.0,10.8356042571605,106.794656313015,15.481076923082806,17.70994435982317,,0,0,0,0,0,1,21.386870022421306,,,,27.0,12.179676421594325,3.1570004211501135
60.0,3.0,7.0,2.0,0.0,10.789555600498,106.80375421683,15.481076923082806,23.448246427193133,,1,1,1,0,1,0,15.226725605147442,,,,7.0,11.31394241500504,2.0980179272527715
55.0,3.0,5.375,2.0,0.0,10.7867272529903,106.69046253797,54.466025226590574,107.34764903250246,3038.7,0,0,0,0,0,1,34.869605712477124,69.86902293744035,0.0,30.131306150656535,7.0,1.6652159613926931,2.631888840136646
38.0,4.0,4.0,2.0,0.0,10.7834951221883,106.647407775349,19.38917355371904,14.561476341810373,14332.1,0,0,0,0,0,0,12.979746398982195,25.615227356772557,17.19371201708054,57.19106062614691,8.0,5.9238668156886005,1.9315214116032136
60.0,3.0,20.0,2.0,2.0,10.8435607532298,106.649151076218,11.098013468192365,23.84569045566588,1453.1,1,1,0,0,1,0,14.598704957534252,73.9233363154635,0.0,26.078728236184713,9.0,9.414356594818411,2.0001277349601105
180.0,3.0,8.0,2.0,0.0,10.8155159962929,106.707810449876,18.827244701348747,20.46434153466637,21052.2,1,0,0,0,0,0,11.80123610229299,12.87281139263355,0.0,0.0,9.0,4.45469169865391,3.246490991901174
53.0,4.0,5.0,2.0,2.0,10.8362201494589,106.726902381648,15.481076923082806,14.38454090192419,,1,1,0,0,0,0,17.711599424281154,,,,8.0,7.265060735491749,2.2512917986064953
58.0,4.0,2.0,2.0,0.0,10.8068432228605,106.675720517125,18.635920863560628,24.57074925894742,83.6,0,0,0,0,0,0,26.63038869039328,7.380382775119617,0.0,92.6196172248804,9.0,4.409887470465848,2.3513752571634776
96.0,4.0,20.0,1.0,2.0,10.69145270272812,106.7217124852213,8.13167257069548,11.940038407105884,124636.3,0,0,0,0,0,0,17.996490650423738,6.473475223510326,13.61510250224052,12.82587015179366,9.0,9.667170939911829,2.5649493574615367
108.0,4.0,10.0,1.0,0.0,10.7980232642683,106.732933501691,38.64743434299875,31.54535834230355,,1,0,1,0,0,1,14.985197635798666,,,,12.0,4.252968629747204,2.6741486494265287
25.0,2.0,4.3,2.0,0.0,10.7243450052642,106.726507435188,17.789285714287892,34.80192728411123,138430.9,0,0,0,0,0,1,8.354716452845052,3.447604544939028,92.1244606514875,0.5762008337733844,6.0,6.3792524965863295,1.5665304114228238
90.0,5.0,12.555555555555554,0.0,0.0,10.7702396253444,106.688491955452,53.75818181811302,87.57837901678283,4875.5,0,0,0,0,0,1,71.51607349868846,98.6393190442006,0.0,0.0,10.0,1.5189025983589637,3.7612001156935624
60.0,4.0,6.0,2.0,1.0,10.7777251290674,106.64863168061,19.38917355371904,14.561476341810373,27635.4,0,1,1,1,0,1,16.16980960388318,5.991083899635974,0.0,0.1431135427748467,7.0,5.734521284923897,2.3513752571634776
67.0,5.0,8.0,2.0,0.0,10.8565396284347,106.75200715455,15.481076923082806,13.060348428976727,,1,0,0,0,0,0,19.771552740658063,,,,9.0,10.54119993514307,2.379546134130174
198.0,4.0,8.0,2.0,2.0,10.8328855112459,106.73218654262,15.481076923082806,14.38454090192419,,0,0,0,0,0,0,18.443583964447228,,,,8.0,7.179073586716134,3.214867803470662
90.0,5.0,6.0,2.0,0.0,10.8525127094179,106.764630811102,15.481076923082806,14.67142827811316,,0,0,0,0,0,0,15.091142113333497,,,,12.0,10.978645844013611,2.517696472610991
90.0,4.0,11.818181818181817,2.0,0.0,10.8471658753807,106.723593144957,15.481076923082806,17.745664748897063,,1,0,1,0,1,1,19.567814035088464,,,,9.0,8.285865986401571,2.7536607123542622
110.0,2.0,2.0,2.0,2.0,10.6509918105047,106.730403962278,8.13167257069548,10.586763250887005,,0,0,0,0,0,0,10.586763250887005,,,,6.0,14.264230416258105,1.5260563034950494
40.0,2.0,4.0,2.0,2.0,10.8818584071659,106.6376801971,8.826587031047127,9.876587188250411,25075.0,0,1,1,0,0,0,13.79805367514777,96.77024925224327,2.500099700897308,0.0,4.0,13.657571806279131,1.5238800240724537
70.0,5.0,5.0,2.0,2.0,10.7819678096222,106.674385820637,24.737276401817315,16.235786822236673,134.7,1,1,1,1,0,0,13.91218407896223,25.71640682999258,0.0,74.30586488492949,8.0,2.992571336755631,2.5257286443082556
105.0,5.0,9.6,2.0,3.0,10.7890103909851,106.698862818184,53.75818181811302,50.41080558760097,1817.9,0,0,0,0,0,1,22.099755088028548,93.39402607404146,0.0,0.0,26.0,1.4671835990148503,3.58351893845611
100.0,4.0,12.0,2.0,1.0,10.8157840587756,106.626075809365,14.870739305516691,10.41623787774266,101.5,0,1,0,0,1,0,17.072762368630162,0.6206896551724138,0.0,99.36945812807882,13.0,9.31247899153766,2.545531271604435
47.0,5.0,7.0,2.0,0.0,10.7930703405847,106.669516983272,19.38917355371904,20.454141463799196,101.5,0,1,1,0,0,0,24.94667244603828,26.807881773399014,0.0,73.17241379310344,8.0,3.9375550557634185,2.3933394562625097
72.0,3.0,5.7,2.0,2.0,10.7984449222547,106.692780431924,18.827244701348747,15.13057065447157,104.7,1,0,0,0,0,1,19.567814035088464,0.0,0.0,100.0,8.0,2.6560582579455323,2.302585092994046
45.0,5.0,13.0,2.0,2.0,10.799603030388,106.686591126374,18.635920863560628,15.287451678785835,3201.4,1,0,0,0,0,1,14.282842479734423,9.34372462047854,0.1792965577559817,0.0,9.0,3.065907803218871,2.5257286443082556
280.0,4.0,30.0,0.0,1.0,10.7786032746917,106.746839555277,38.64743434299875,23.397947453576915,,0,0,1,0,0,0,64.7201515180403,,,,10.0,5.0046750177724215,4.61512051684126
46.0,2.0,4.5,2.0,2.0,10.8027377241045,106.695609025918,18.827244701348747,15.13057065447157,6996.2,1,0,0,1,0,1,22.658378668788966,92.80480832451902,2.826534404390955,0.1284983276635888,5.0,3.0329934246750923,2.388762789235098
222.0,4.0,7.0,2.0,0.0,10.6755060253716,106.698158728389,8.13167257069548,7.904941853280308,3518.6,0,0,1,0,0,0,7.1378154551575275,12.068152105951231,0.0,87.93184789404876,13.0,11.17903954486517,2.0001277349601105
115.0,3.0,8.0,2.0,3.0,10.6929561724343,106.740934206177,8.13167257069548,7.42361482511043,108.7,1,0,0,0,1,0,8.354716452845052,15.280588776448942,0.0,84.68261269549218,9.0,10.208150281932417,2.2300144001592104
61.0,4.0,8.0,2.0,1.0,10.7265759170098,106.733601385881,17.789285714287892,8.631667515460695,1889.4,0,1,1,0,0,0,8.354716452845052,70.85000529268551,0.0,29.14999470731449,9.0,6.542874207851073,2.322387720290225
35.0,4.0,4.5,0.0,0.0,10.8159019823596,106.694197316728,18.827244701348747,16.92478578683119,180.2,0,0,0,0,0,1,13.376417548688032,0.0,0.0,99.98335183129856,11.0,4.500501843747807,2.533696813957432
42.0,2.0,4.0,2.0,1.0,10.7939209598023,106.669089016891,18.635920863560628,14.561476341810373,32.3,0,0,0,0,0,0,17.291439375719904,62.724458204334375,0.0,37.27554179566563,4.0,4.024555411272484,2.028148247292285
275.0,1.0,5.0,2.0,0.0,10.9013390784702,106.642250920669,15.203811516710664,13.150358342303551,,1,0,0,0,0,0,15.00600381820929,,,,4.0,15.347573076721565,2.028148247292285
160.0,7.0,21.7,2.0,0.0,10.7892172229797,106.67463744568,54.466025226590574,20.454141463799196,49.0,0,0,0,0,0,1,24.94667244603828,0.0,0.0,100.0,15.0,3.2427238494235446,3.713572066704308
21.0,4.0,3.0,2.0,2.0,10.8481425230843,106.642339837362,11.098013468192365,15.61262583785773,754.4,0,1,1,0,0,0,8.67950288495155,85.64289501590669,13.419936373276776,0.9398197242841994,7.0,10.273231553258675,1.7561322915849038
230.0,7.0,28.2,0.0,0.0,10.7426328499709,106.710299111724,17.789285714287892,27.589438231163943,3664.7,0,1,0,0,0,1,19.567814035088464,27.53076650203291,65.3690615875788,7.099353289491638,13.0,3.843938252124694,4.330733340286331
90.0,4.0,8.0,2.0,1.0,10.8756625387441,106.685356370704,8.826587031047127,6.914934531396147,4938.5,1,1,1,1,0,0,12.62898604041304,16.894401133947557,8.361850764402146,74.74293813911106,9.0,11.2145689305829,1.9810014688665831
72.0,2.0,7.0,2.0,0.0,10.7932234395629,106.624742566555,14.870739305516691,8.579371944866423,609.4,0,0,0,0,0,1,16.965358342303553,9.42894650475878,0.0,90.56448966196258,4.0,8.557649174681002,2.5877640352277083
56.0,2.0,3.0,2.0,1.0,10.7144671220177,106.736827289391,17.789285714287892,17.965273189688673,134.7,0,0,0,0,0,0,8.354716452845052,16.206384558277655,0.0,83.82331106161841,5.0,7.877094582480192,1.4350845252893227
100.0,4.0,20.0,2.0,0.0,10.7921878248166,106.691304424336,53.75818181811302,34.078087611623104,666.6,0,0,0,0,0,0,29.532983479503898,98.73837383738376,0.0,1.2586258625862587,7.0,2.094009456167605,3.970291913552122
94.0,4.0,10.7,2.0,2.0,10.783015404209,106.658444985281,19.38917355371904,20.32287616343902,415.0,0,0,0,0,0,1,18.37301434986582,67.07951807228916,0.0,32.92289156626506,15.0,4.724176901118642,2.771963526845863
140.0,3.0,12.0,2.0,0.0,10.7124,106.6418,16.33892897114638,13.551703713859162,246131.4,0,0,0,0,0,0,22.891154767607695,25.161750999669287,6.318824010264436,68.51943717867773,14.0,9.590674951977205,2.6026896854443837
74.0,5.0,5.7,0.0,2.0,10.806229963949,106.616062673224,14.870739305516691,16.856356137984616,2813.3,0,1,0,1,1,0,14.871608336682662,99.99857818220596,0.0,0.0,21.0,9.878031078157996,2.509599262378372
51.0,4.0,4.0,2.0,2.0,10.8500272966782,106.655028350651,11.098013468192365,24.57074925894742,470.7,1,0,0,0,0,0,8.67950288495155,43.01678351391545,0.0,56.98958997238156,7.0,9.647678057773737,2.038619547159581
61.0,3.0,20.0,1.0,0.0,10.7888997110603,106.698814597615,53.75818181811302,50.41080558760097,436.0,0,0,0,0,0,0,22.099755088028548,16.15137614678899,0.0,0.0,9.0,1.4559437855290027,2.4765384001174837
47.0,2.0,3.9,1.0,0.0,10.8708015842725,106.688994228768,8.826587031047127,6.914934531396147,3348.2,0,0,0,0,0,1,19.001789807779755,14.573800848216951,24.03291320709635,61.39179260498179,6.0,10.62404672837444,1.6582280766035324
95.0,3.0,8.0,2.0,2.0,10.6846221205136,106.750155154798,8.13167257069548,7.42361482511043,,1,0,1,0,0,0,9.190783471876616,,,,9.0,11.48752061914134,2.26176309847379
114.0,4.0,9.8,2.0,2.0,10.8754157422153,106.654938111509,8.826587031047127,11.431852696313566,4479.9,0,1,0,0,1,1,27.425343814713944,92.6275140070091,0.0,7.373378870064064,8.0,12.149915275375315,2.388762789235098
29.0,2.0,3.0,2.0,1.0,10.860455027355,106.642922822172,8.826587031047127,10.008242743195794,79.6,0,1,1,0,0,0,13.661607479586005,45.16331658291458,54.77386934673368,0.0,6.0,11.338611397503591,1.4469189829363254
175.0,3.0,20.0,2.0,0.0,10.8039653378717,106.795861114427,19.05373796668013,23.448246427193133,,0,0,0,0,1,0,20.970560494556636,,,,8.0,10.807674628424738,3.218875824868201
49.0,2.0,3.0,2.0,0.0,10.7941757009473,106.668797609092,19.38917355371904,18.832267611843733,121.4,0,0,0,0,0,1,24.94667244603828,22.364085667215814,0.0,77.60296540362437,7.0,4.066243989146222,2.066862759472976
111.0,5.0,20.0,2.0,2.0,10.7369583000698,106.71831255728,17.789285714287892,34.80192728411123,,0,1,0,0,0,0,19.812419495555943,,,,11.0,4.730957346813541,3.4728976958273465
41.0,4.0,4.0,2.0,2.0,10.7576281995386,106.703871411991,19.389755524315007,18.09242242658114,27.9,1,0,0,0,1,1,23.410790909665565,0.0,0.0,100.0,7.0,2.0651617037453955,2.2300144001592104
60.0,2.0,5.8,2.0,0.0,10.8418121229684,106.661931226973,11.098013468192365,16.92478578683119,5890.6,0,1,1,1,1,1,12.267570113589738,14.51040641021288,85.16551794384273,0.3247546939191253,3.0,8.476724163891927,1.9242486522741336
51.0,3.0,4.5,2.0,2.0,10.8400929964343,106.741396480211,15.481076923082806,14.67142827811316,,1,0,0,0,0,1,14.994312951784636,,,,7.0,8.376321761547544,2.1972245773362196
68.0,4.0,9.333333333333332,2.0,0.0,10.8482150099122,106.648105483241,11.098013468192365,15.61262583785773,1422.4,0,0,0,0,0,1,8.67950288495155,96.37443757030373,0.0,3.624156355455568,9.0,9.898596449107677,2.2512917986064953
160.0,5.0,21.0,0.0,0.0,10.8070014677516,106.788710470545,19.05373796668013,23.448246427193133,,0,0,1,0,1,1,20.970560494556636,,,,15.0,10.17151036341008,3.0252910757955354
