Diện tích,Số tầng,Đường vào,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Đường_Frequency,Đường_Target,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
0.043852124346162764,0.0,-1.088871800800004,0.0,15.48107692307722,14.40074884671146,,0,0,0,0,0,0,,,,,-1.70708970080516,7.722983427871126,5,17.20560410469262,0.0,0.0,0.0,1.0,0.0,1.8946168546677629
-0.45292177685649143,0.30769230769230765,1.5209694995149832,0.0,18.827244701348747,16.924787565129154,136.8,1,1,1,1,1,0,14.020467836257309,0.0,0.0,85.97222222222221,1.7614504791838117,4.129657010137629,25,25.08018322299817,0.0,0.0,1.0,0.0,0.0,2.3978952727983707
-0.9688297474633962,0.07692307692307691,-1.4946801318468261,3.0,17.789285714285825,30.38692272100736,955.6,0,1,1,0,1,0,82.13059857681039,0.0,0.0,17.868354960234406,-1.2646117463788682,5.931064270531051,157,8.356040181886842,0.0,0.0,0.0,0.0,1.0,1.7732559976634952
-1.3846618067365823,0.30769230769230765,-0.47696419252420597,2.0,19.38917355371901,16.924787565129154,,1,0,0,0,0,0,,,,,-0.09907216617061913,5.5463637586774235,37,11.033214724780581,1.0,0.0,0.0,1.0,0.0,1.9947003132247452
-0.427496890224632,0.07692307692307691,-1.4946801318468261,0.0,8.826587030733174,8.427513172672999,2362.5,0,0,0,0,0,1,3.484444444444444,0.0,0.0,96.5168253968254,-1.2646117463788682,10.968888114709507,5,16.348756736207815,0.0,0.0,0.0,0.0,0.0,1.7316555451583497
0.8682893734739899,0.23076923076923073,0.6488190377612324,0.0,38.647438220481845,25.425738377885217,,1,0,0,0,0,0,,,,,1.5810598468132095,3.985985753647064,13,18.10298994016418,0.0,0.0,0.0,1.0,0.0,3.367295829986474
-0.5870052748374707,0.23076923076923073,-0.2341243198764288,0.0,19.38917355371901,16.235786892588425,688.1,0,1,0,0,0,0,85.02833890422905,0.0,0.0,14.977474204330765,-0.09907216617061913,7.624940843577942,2,18.15450696466196,0.0,0.0,0.0,1.0,0.0,2.388762789235098
-0.5870052748374707,0.15384615384615383,-0.47696419252420597,2.0,10.737500000006847,8.135783941420566,1912.0,1,0,0,0,0,0,68.26464435146443,0.0,1.4843096234309625,30.252092050209207,-0.5974109865784987,9.343143306931395,285,19.567814057892427,0.0,0.0,0.0,0.0,1.0,1.8870696490323797
0.043852124346162764,0.30769230769230765,-0.47696419252420597,2.0,10.737500000006847,11.79885823719474,1886.4,1,0,0,1,0,0,6.972540288379983,0.0,0.0,93.02745971162,-0.09907216617061913,11.641015142745312,8,16.099783238305214,0.0,0.0,0.0,0.0,1.0,2.0541237336955462
-0.28345024098198646,0.07692307692307691,1.5209694995149832,3.0,10.737500000006847,13.482984203694478,,1,1,1,0,1,1,,,,,-1.2646117463788682,11.566152339274623,5,17.20560410469262,0.0,0.0,0.0,1.0,0.0,2.1633230256605382
-0.402499332901696,0.23076923076923073,-1.088871800800004,2.0,18.63592086332186,15.923197269929185,1378.3,1,0,0,0,0,0,76.85337009359355,0.0,0.0,23.145904374954657,0.10985031969557019,3.34928638919087,6,18.14072959558997,0.0,0.0,0.0,0.0,1.0,2.388762789235098
-0.6442169301547195,0.23076923076923073,-0.47696419252420597,3.0,8.131668552257471,7.431275025157785,347.9,1,0,0,0,0,0,14.73699338890486,0.0,0.0,85.27737855705664,-0.09907216617061913,9.39553087381642,9,16.245443383778046,0.0,0.0,0.0,1.0,0.0,2.0014800002101243
-0.37791497731762147,0.07692307692307691,0.3450148771997841,0.0,10.737500000006847,13.181777405603473,2083.9,0,0,1,0,0,0,0.0,0.0,100.0,0.0,-1.2646117463788682,10.96238709629223,21,16.735623191956815,0.0,0.0,0.0,1.0,0.0,2.0135687975291283
