Diện tích,Số tầng,Đường vào,Latitude,Longitude,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Đường_Từ_Địa_Chỉ,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
140.0,4.0,16.0,10.71134,106.6936,3.0,8.131668552257471,13.173106254134565,4487.0,0,0,0,0,0,0,20.25050569105691,80.53710719857365,11.93559170938266,0.0,7.484733675061288,10.0,7.236398779420901,0.0,0.0,0.0,0.0,1.0,15.5
125.0,6.0,8.0,10.7494262616914,106.730312928557,0.0,17.789285714285825,17.42635834230355,266.7,0,0,0,0,0,0,19.089097978071564,7.375328083989502,0.0,0.0,92.60967379077616,66.0,4.349127196501093,0.0,0.0,0.0,0.0,1.0,25.0
100.0,4.0,10.0,10.8328743389849,106.732240726725,0.0,15.48107692307722,14.40074884671146,,0,1,1,0,0,0,20.25050569105691,,,,,8.0,7.18078043454607,0.0,0.0,0.0,1.0,0.0,11.7
119.0,4.0,31.0,10.8308993512524,106.705695056431,3.0,18.827244701348747,16.235786892588425,36014.6,0,0,0,1,0,1,19.425983461480996,12.228623946954848,87.7714871191128,0.0,0.0,12.0,6.12512635643201,0.0,0.0,0.0,1.0,0.0,19.9
90.0,4.0,16.0,10.7373933880674,106.70656637554,3.0,17.789285714285825,34.311080856230646,,0,0,0,0,1,0,20.25050569105691,,,,,16.0,4.334193472000742,0.0,0.0,1.0,0.0,0.0,18.5
48.0,2.0,8.0,10.7477470964608,106.715999242248,0.0,17.789285714285825,14.8877491993957,58.3,1,1,0,0,0,0,18.207540931800263,29.00514579759863,0.0,0.0,71.08061749571183,4.0,3.5381552817964055,0.0,0.0,0.0,0.0,1.0,5.0
60.0,2.0,15.0,10.879043,106.55251,0.0,9.79203162611253,14.844224781192123,34049.8,0,0,1,1,1,1,19.567814035091047,0.0,10.637712996845796,89.36234574065045,0.0,8.0,19.865558003385125,0.0,1.0,1.0,0.0,0.0,7.2
50.0,3.0,5.0,10.6928770668793,106.740810400381,0.0,8.131668552257471,7.431275025157785,3078.9,0,0,0,0,0,1,8.354727166160457,90.07047971678196,0.0,0.0,9.929195491896458,9.0,10.21035366433824,0.0,0.0,0.0,0.0,1.0,4.79
98.0,5.0,6.0,10.8321778907289,106.638803087541,2.0,11.098013468022373,20.454141465138118,277.5,1,1,1,0,0,0,20.25050569105691,72.27387387387387,0.0,0.0,27.718918918918924,11.0,9.236874266326245,0.0,0.0,0.0,0.0,1.0,11.5
133.0,4.0,14.0,10.7787072350501,106.654559216834,3.0,19.38917355371901,24.56391683041859,538.7,0,0,1,0,0,1,20.25050569105691,98.82494895117875,0.0,1.1676257657323184,0.0,17.0,5.09272137323354,1.0,0.0,0.0,1.0,0.0,23.9
61.0,2.0,7.5,10.7262516703306,106.733568547539,3.0,17.789285714285825,8.648767860862735,246.5,0,0,0,0,0,1,8.354727166160457,0.0,0.0,0.0,100.0,5.0,6.571251471911575,0.0,0.0,0.0,1.0,0.0,6.16
141.0,4.0,16.0,10.8108234878693,106.666371295388,0.0,19.38917355371901,20.918551142754602,110.4,0,0,0,0,0,0,26.252298540169484,5.172101449275361,0.0,0.0,94.8460144927536,9.0,5.420637529281509,0.0,0.0,0.0,0.0,1.0,23.0
52.0,4.0,6.0,10.6846850748236,106.750129064134,0.0,8.131668552257471,7.431275025157785,,1,1,1,0,0,0,11.761918800261277,,,,,9.0,11.47999886459786,0.0,0.0,0.0,0.0,1.0,6.7
170.0,3.0,10.8,10.8032920034063,106.800453822888,0.0,19.053737403258268,23.42179327737413,,0,0,0,0,0,1,20.87381731865282,,,,,11.0,11.268659282549418,0.0,0.0,0.0,1.0,0.0,18.5
300.0,2.0,8.0,10.8302588673135,106.627425931631,3.0,8.826587030733174,18.897367086496754,447.5,0,0,0,0,0,0,16.846557206889077,60.70614525139665,0.0,0.0,39.291620111731845,28.0,10.057580455453984,0.0,0.0,1.0,0.0,0.0,23.8
80.0,4.0,8.0,10.6782658787866,106.753551974324,3.0,8.131668552257471,11.712567766934,3212.3,0,0,0,0,1,0,8.354727166160457,82.04775394577094,0.7654951281013603,0.0,17.185505712417893,9.0,12.285832508339334,0.0,0.0,0.0,0.0,1.0,8.1
619.0,8.0,20.5,10.8070214449431,106.718769562831,3.0,18.827244701348747,23.596282954466844,915.3,0,0,0,0,0,1,29.161416890612465,96.48858297825848,0.0,0.0,3.5114170217415057,14.0,3.952660039684916,0.0,0.0,0.0,1.0,0.0,79.0
109.0,4.0,25.0,10.8306744695848,106.705461512626,3.0,18.827244701348747,16.235786892588425,6964.9,0,0,0,0,1,0,19.425983461480996,23.7088831138997,0.0,0.0,76.29068615486224,10.0,6.0981593847264595,0.0,0.0,0.0,0.0,1.0,19.9
108.0,4.0,30.0,10.7606083761689,106.683644226779,3.0,53.75818181817839,59.25648860397285,21002.7,0,0,0,0,0,0,20.25050569105691,93.04498945373687,5.736500545168003,0.0,1.2186528398729686,13.0,2.562239416337704,0.0,0.0,0.0,1.0,0.0,42.9
46.0,5.0,6.0,10.7986903429098,106.655671006765,2.0,19.38917355371901,18.093318479606467,51227.4,1,1,1,0,0,0,21.374905914231878,0.6260712040821904,99.37398735832777,0.0,0.0,9.0,5.566802009377607,0.0,0.0,0.0,0.0,1.0,10.2
38.0,2.0,4.6,10.791883916468,106.691579610048,3.0,53.75818181817839,34.07029975082686,1542.6,0,0,0,0,0,1,25.9063569677296,99.35692985868016,0.0,0.0,0.6456631660832362,5.0,2.04961997573256,0.0,0.0,0.0,0.0,1.0,6.39
61.0,3.0,6.480000000000001,10.787625974324,106.764392930397,2.0,38.647438220481845,23.346267146280812,,1,0,0,0,0,1,30.56532612762346,,,,,6.0,7.033435975037739,0.0,0.0,0.0,1.0,0.0,6.8
89.0,3.0,6.0,10.8108543690188,106.666629354455,3.0,19.38917355371901,20.918551142754602,124.1,0,0,0,0,0,1,26.252298540169484,8.525382755842063,0.0,0.0,91.43432715551974,12.0,5.403412043577566,0.0,0.0,0.0,1.0,0.0,27.9
120.0,7.0,20.0,10.7628424556361,106.670705159445,3.0,24.737282299672927,18.093318479606467,176.0,0,0,0,1,0,1,20.25050569105691,9.113636363636363,0.0,0.0,90.79545454545456,12.0,3.6282798833283465,0.0,1.0,0.0,1.0,0.0,48.0
75.0,4.0,6.0,10.79833073759,106.667304171708,2.0,19.38917355371901,18.83383064658232,361.5,0,0,0,0,0,0,19.806236435736306,12.06085753803596,87.94467496542185,0.0,0.0,9.0,4.448923872246071,0.0,0.0,0.0,0.0,1.0,26.0
46.0,1.0,6.0,10.823968438281,106.775203557751,0.0,19.053737403258268,20.177656837434043,,1,1,1,0,0,0,20.25050569105691,,,,,3.0,9.693428830504786,0.0,0.0,0.0,1.0,0.0,5.35
170.0,5.0,18.5,10.7415791159822,106.698957377089,3.0,17.789285714285825,17.287883938053668,498563.61,0,1,0,0,0,1,22.174529617989272,95.4990898754123,0.0,0.1154456499542756,4.385462468871324,16.0,3.834577819535974,0.0,0.0,0.0,0.0,1.0,61.0
60.0,3.0,5.5,10.790871440042,106.637672736781,0.0,14.87073929990493,24.311036457287887,245.5,0,0,0,0,0,1,29.940845325225013,0.4276985743380855,16.623217922606926,3.209775967413442,79.75967413441956,8.0,7.1228574885613405,0.0,1.0,0.0,1.0,0.0,8.5
177.0,5.0,8.0,10.8432330908401,106.752468697979,3.0,15.48107692307722,15.706358342303552,,0,0,0,0,0,0,20.25050569105691,,,,,12.0,9.347133956948648,0.0,0.0,0.0,1.0,0.0,16.9
36.0,3.0,6.0,10.8200439986361,106.704022845421,0.0,18.827244701348747,16.235786892588425,1295.5,1,0,0,0,0,1,13.930220361551154,78.68776534156696,21.313778463913547,0.0,0.0,6.0,4.907863659335667,0.0,0.0,0.0,1.0,0.0,8.0
30.0,4.0,3.3,10.8108545843353,106.70180765453,0.0,18.827244701348747,20.454141465138118,1412.5,1,0,0,0,0,1,17.16203807849431,17.998584070796458,0.0,0.0,80.61309734513274,7.0,3.8764236574657978,0.0,0.0,0.0,0.0,1.0,6.3
240.0,5.0,12.1,10.7630316591014,106.686852472972,3.0,53.75818181817839,59.25648860397285,2619.3,0,0,0,0,0,1,72.86150756189254,99.6766311609972,0.3214599320429122,0.0,0.0,10.0,2.121703484008104,0.0,1.0,0.0,1.0,0.0,65.0
48.0,4.0,16.0,10.7914016112549,106.663315745015,3.0,19.38917355371901,15.149860937399001,3047.4,0,0,0,0,0,0,22.762102461573292,57.87753494782437,42.12246505217562,0.0,0.0,7.0,4.4684337338182365,0.0,0.0,0.0,0.0,1.0,12.3
430.0,4.0,20.0,10.7700910710874,106.688367459774,3.0,53.75818181817839,80.81249751703449,21.8,0,0,0,0,0,0,39.810934272632835,0.0,0.0,100.0,0.0,13.0,1.538227510726938,0.0,0.0,0.0,1.0,0.0,320.0
308.0,2.0,15.0,10.8130385064992,106.7298845986,0.0,38.647438220481845,58.28290665694527,,0,0,0,0,0,1,20.25050569105691,,,,,96.0,5.1814226039561255,0.0,0.0,0.0,1.0,0.0,54.0
477.0,3.0,20.0,10.7079862534097,106.73511092879,3.0,17.789285714285825,18.28632481919144,435.3,0,0,0,0,0,0,17.21642624996233,28.511371467953133,0.0,0.0,71.49552033080636,13.0,8.426218874245544,0.0,0.0,0.0,0.0,1.0,85.0
199.0,2.0,10.7,10.7996978736653,106.641429802414,3.0,19.38917355371901,15.61262632367065,584.6,0,0,0,0,0,1,17.16889699849127,21.151214505644887,0.1539514197742046,0.0,78.69141293191926,10.0,7.030283652998235,0.0,0.0,0.0,1.0,0.0,48.0
64.0,1.0,12.0,10.8874565293383,106.595655266073,3.0,9.79203162611253,18.276257657517313,569.5,0,0,0,1,0,0,19.567814035091047,0.0,0.417910447761194,0.0,99.5873573309921,3.0,16.917891678828475,0.0,0.0,0.0,1.0,0.0,4.8
76.0,2.0,8.0,10.7783359632864,106.635110344572,3.0,14.87073929990493,28.253427846446222,1658.6,0,0,0,0,0,1,29.940845325225013,53.82250090437719,0.0,0.0,46.17810201374654,4.0,7.212969528141118,0.0,0.0,0.0,1.0,0.0,7.3
109.0,4.0,8.0,10.7718332149909,106.669493681393,3.0,24.737282299672927,20.454141465138118,2660.0,0,0,0,0,0,0,26.807768326301748,58.180075187969926,0.0,0.0,41.81203007518797,11.0,3.4834612211291662,0.0,0.0,0.0,1.0,0.0,24.8
26.0,3.0,2.0,10.8026328319038,106.676969546645,0.0,18.63592086332186,24.56391683041859,2748.2,0,0,0,0,0,1,20.25050569105691,10.580743759551703,89.41852849137618,0.0,0.0,5.0,3.964503223897469,0.0,0.0,1.0,0.0,0.0,10.0
320.0,4.0,25.0,10.80324519330725,106.8010794791004,0.0,19.053737403258268,23.42179327737413,,0,0,0,0,0,0,19.587917242844295,,,,,14.0,11.333097550666889,0.0,0.0,0.0,0.0,1.0,43.0
110.0,3.0,9.7,10.8099085194908,106.670926140566,3.0,19.38917355371901,20.918551142754602,3206.0,0,0,0,0,0,1,20.25050569105691,98.17155333749218,0.0,1.8287585776668744,0.0,6.0,5.007875268117746,0.0,0.0,0.0,0.0,1.0,25.0
230.0,1.0,6.0,10.7692393024962,106.683014486682,0.0,54.46617152529408,15.149860937399001,858.9,0,0,0,0,0,0,23.200342816816367,87.84724647805332,0.0,0.0,12.151589242053792,10.0,2.11377354635273,0.0,0.0,0.0,1.0,0.0,66.0
39.0,3.0,12.0,10.7530904604259,106.672005452818,0.0,29.82381843840417,15.288713651298618,3101.2,0,0,0,0,0,1,37.54099080615944,69.92357796981815,0.0,0.0,30.07545466271121,5.0,4.073151286078007,0.0,0.0,1.0,0.0,0.0,5.68
30.0,2.0,2.0,10.8299077224864,106.67092622708,0.0,11.098013468022373,14.561953480312356,1590.1,0,0,1,0,0,0,10.107421869117639,94.24438714546255,0.0,0.0,5.757499528331551,4.0,6.840534421206073,0.0,0.0,0.0,0.0,1.0,4.79
84.0,2.0,11.5,10.7480641822605,106.615798655459,3.0,10.737500000006847,19.36213730687916,,0,1,1,1,1,1,20.25050569105691,,,,,4.0,9.822368944117828,0.0,0.0,0.0,1.0,0.0,9.8
80.0,3.0,6.0,10.7911559792701,106.699124015888,2.0,53.75818181817839,48.487230363696476,1924.7,1,0,0,0,0,0,20.25050569105691,94.95661661557646,0.0,5.042344261443342,0.0,11.0,1.699033511661657,0.0,0.0,0.0,0.0,1.0,25.0
80.0,3.0,6.0,10.7682730077237,106.603375164596,0.0,10.737500000006847,11.79885823719474,114.7,0,0,0,0,0,0,17.250306900204997,53.2258064516129,0.0,0.0,46.78291194420226,8.0,10.709540681275945,0.0,0.0,0.0,0.0,1.0,5.75
61.0,6.0,4.0,10.8011654903933,106.699854614909,0.0,18.827244701348747,20.918551142754602,810.0,0,1,0,0,0,0,18.394702660946763,0.0,99.74197530864195,0.0,0.2432098765432098,11.0,2.801579394751378,0.0,0.0,0.0,0.0,1.0,10.7
55.0,2.0,7.0,10.8054664155777,106.682100678044,0.0,18.63592086332186,15.149860937399001,947.1,1,0,0,0,0,0,12.77062601913981,79.44884383908774,0.0,0.0,20.554323725055433,6.0,3.878441609793384,0.0,0.0,0.0,0.0,1.0,9.5
29.0,4.0,4.0,10.7721217867551,106.679512246845,2.0,54.46617152529408,15.13100312673361,1468.4,1,1,1,1,1,1,23.200342816816367,87.45096703895396,0.8989376191773358,0.0,11.628302914737128,6.0,2.397239952161339,0.0,0.0,0.0,0.0,0.0,8.5
72.0,2.0,8.0,10.8895857487725,106.684078694226,3.0,8.826587030733174,13.805666803246416,552.2,0,0,0,0,0,0,20.25050569105691,0.0,0.0,0.0,99.99818906193408,6.0,12.766230009340326,0.0,0.0,0.0,0.0,1.0,4.78
98.0,4.0,5.0,10.6511093728527,106.730144412541,0.0,8.131668552257471,15.805719480205894,,0,0,0,0,0,1,15.805719480205894,,,,,10.0,14.245147956360414,0.0,0.0,0.0,0.0,1.0,8.9
32.0,2.0,3.0,10.8031815041192,106.704697771718,2.0,18.827244701348747,17.205832796074894,108.1,1,1,1,0,0,0,18.58425689749212,10.851063829787234,0.0,89.1581868640148,0.0,4.0,3.0478862191598957,0.0,0.0,1.0,0.0,0.0,6.2
34.0,2.0,6.5,10.7644525057022,106.651302540979,3.0,13.32081849341783,16.924787565129154,94.2,0,0,0,0,0,1,20.25050569105691,9.203821656050955,0.0,0.0,90.81740976645436,4.0,5.589174699978231,0.0,1.0,0.0,1.0,0.0,7.0
357.0,3.0,18.7,10.7912032537364,106.71812213973,0.0,18.827244701348747,41.01013634331939,3434.3,0,0,0,0,0,1,42.28415103036848,99.7490027079754,0.0,0.0,0.2507061118714148,8.0,2.512978094337286,0.0,0.0,0.0,1.0,0.0,300.0
46.0,4.0,3.0,10.6930404499263,106.741255518537,0.0,8.131668552257471,7.431275025157785,218.9,0,1,1,0,0,0,8.354727166160457,11.973503883051622,0.0,0.0,88.00822293284605,7.0,10.214700428984006,0.0,0.0,0.0,0.0,1.0,5.39
126.0,4.0,12.0,10.7779444235626,106.747389593819,3.0,38.647438220481845,23.346267146280812,,0,0,1,0,0,0,38.40280152808539,,,,,8.0,5.061005154394792,0.0,1.0,1.0,0.0,0.0,39.5
76.0,5.0,6.0,10.7900015324192,106.686323440386,3.0,54.46617152529408,106.67729565230768,115.7,1,0,0,0,0,0,14.535280883434632,16.4390665514261,6.6032843560933445,0.0,76.94900605012964,8.0,2.2425756749184345,0.0,0.0,0.0,1.0,0.0,19.0
81.0,4.0,8.0,10.7692468336103,106.700372421292,2.0,53.75818181817839,30.724332850013383,1173.2,0,1,0,0,0,0,21.374905914231878,0.0,0.0,99.93862938970337,0.0,13.0,0.755112072753449,0.0,0.0,0.0,1.0,0.0,27.8
26.0,4.0,10.1,10.7983225454974,106.685544812571,3.0,18.63592086332186,20.918551142754602,55.6,0,1,1,0,0,1,18.245021803289422,0.0,0.0,0.0,100.0,7.0,3.0079904001692257,0.0,0.0,0.0,0.0,1.0,6.65
100.0,3.0,11.033333333333331,10.7984769605765,106.751656194587,0.0,38.647438220481845,44.55718221916659,,0,0,0,0,0,1,20.25050569105691,,,,,6.0,6.061509531229994,0.0,1.0,0.0,1.0,0.0,8.5
65.0,4.0,12.0,10.8453950214658,106.71845179214,3.0,15.48107692307722,17.78611714762465,,1,0,0,0,0,0,15.155664323925304,,,,,10.0,7.945701381547371,0.0,0.0,0.0,0.0,1.0,7.85
100.0,4.0,6.0,10.8006688008314,106.656630428808,2.0,19.38917355371901,18.093318479606467,120.1,0,0,0,0,0,0,28.509028490145873,0.0,0.0,0.0,100.0,12.0,5.578402010208986,0.0,0.0,1.0,0.0,0.0,16.5
95.0,3.0,20.0,10.8595465617659,106.813535211503,0.0,19.053737403258268,21.65981557903033,,0,0,0,0,0,1,20.25050569105691,,,,,8.0,15.398143210349714,0.0,0.0,0.0,1.0,0.0,4.4
88.0,4.0,7.0,10.783844834362,106.694822247086,0.0,54.46617152529408,106.67729565230768,232.4,0,0,0,0,0,0,20.25050569105691,5.972461273666093,0.0,94.03614457831326,0.0,10.0,1.1095723048236978,0.0,0.0,0.0,1.0,0.0,23.5
128.0,9.0,25.5,10.808930567943,106.664597351658,3.0,19.38917355371901,20.918551142754602,,0,0,0,0,0,1,20.25050569105691,,,,,12.0,5.413429568769489,0.0,0.0,0.0,0.0,1.0,60.0
55.0,3.0,12.0,10.822766534581,106.704365709271,0.0,18.827244701348747,16.235786892588425,2603.4,1,1,0,0,0,0,20.251605221005875,0.0,0.0,0.0,99.99846354766844,9.0,5.212420606894307,0.0,0.0,0.0,0.0,1.0,10.49
106.0,4.0,12.5,10.8415044237752,106.725404666699,3.0,15.48107692307722,14.40074884671146,,0,1,1,0,0,1,19.567814035091047,,,,,11.0,7.752425399554647,1.0,0.0,0.0,1.0,0.0,19.5
82.0,2.0,6.0,10.8457345213414,106.718133644985,2.0,15.48107692307722,17.78611714762465,,0,0,0,0,0,0,15.155664323925304,,,,,4.0,7.974188719114339,0.0,0.0,0.0,1.0,0.0,4.9
52.0,4.0,7.0,10.8418377295229,106.630567499716,2.0,8.826587030733174,15.500554052311237,3251.6,0,1,0,0,0,0,16.846557206889077,81.33595768237176,6.139439045393037,0.0,12.52306556772051,10.0,10.627396160721853,0.0,0.0,0.0,0.0,0.0,8.19
74.0,2.0,4.0,10.6919641418375,106.736046797625,3.0,8.131668552257471,7.431275025157785,438.0,1,0,0,0,0,0,8.354727166160457,0.0,99.99771689497716,0.0,0.0,5.0,10.094233035802898,0.0,0.0,0.0,0.0,1.0,5.75
74.0,3.0,8.0,10.7754271225861,106.630654170799,3.0,14.87073929990493,15.971912456276133,234.3,1,1,1,0,0,1,20.25050569105691,0.0,0.0,0.0,100.0,9.0,7.695356088183984,0.0,0.0,0.0,1.0,0.0,11.5
50.0,3.0,4.1,10.7933056240088,106.687240005631,3.0,53.75818181817839,34.07029975082686,210.6,0,0,1,1,0,1,19.211286203635318,78.72269705603038,0.0,0.0,21.258309591642927,10.0,2.4484558404712806,0.0,0.0,0.0,0.0,1.0,7.95
66.0,1.0,5.0,10.808259569687,106.688076896935,3.0,18.827244701348747,20.339947871608835,845.8,1,0,0,1,0,0,24.873898992866078,75.59115630172619,0.0,0.0,24.41002601087728,5.0,3.858855875135843,0.0,0.0,0.0,1.0,0.0,10.0
80.0,6.0,20.0,10.7317818355557,106.621285919522,3.0,10.737500000006847,13.181777405603473,1630.3,1,1,1,0,1,0,16.67274773320998,84.50346561982458,0.0,0.0,15.49837453229467,10.0,10.00985630250842,0.0,1.0,0.0,1.0,0.0,14.4
68.0,4.0,5.0,10.806884675556,106.68552339077,2.0,18.827244701348747,20.339947871608835,68.8,1,0,0,0,0,0,25.38415763254146,0.0,0.0,0.0,99.95639534883722,9.0,3.832578099056704,0.0,0.0,0.0,0.0,1.0,12.0
77.0,4.0,8.0,10.7663796233907,106.659257645522,2.0,24.737282299672927,15.61262632367065,5616.6,1,0,0,0,0,1,23.072180951086057,99.46960794786882,0.5296798775059645,0.0,0.0,10.0,4.694197416493696,0.0,0.0,0.0,1.0,0.0,13.9
71.0,4.0,20.0,10.7732893180411,106.676176147981,3.0,24.737282299672927,20.454141465138118,39447.0,0,0,0,0,0,0,32.67330086593139,3.9066342180647458,96.09263061829796,0.0,0.0,9.0,2.7391802404341337,0.0,0.0,0.0,1.0,0.0,33.0
53.0,5.0,6.25,10.8020482089618,106.688003431815,3.0,18.63592086332186,15.288713651298618,276.4,1,0,0,0,0,1,17.84317339376276,0.0,0.0,0.0,100.0,10.0,3.230435580842719,0.0,0.0,0.0,1.0,0.0,13.49
40.0,3.0,5.3,10.7447117638903,106.695698587196,0.0,17.789285714285825,17.287883938053668,498563.61,0,1,1,0,0,1,20.25050569105691,95.4990898754123,0.0,0.1154456499542756,4.385462468871324,6.0,3.528774110300283,0.0,0.0,0.0,1.0,0.0,4.3
47.0,5.0,6.0,10.7391824294427,106.706828719375,3.0,17.789285714285825,34.311080856230646,,1,1,0,0,0,0,22.174529617989272,,,,,9.0,4.141482391597772,0.0,0.0,0.0,0.0,1.0,9.6
60.0,2.0,3.0,10.8058599243716,106.718318424683,0.0,18.827244701348747,23.596282954466844,194.2,1,0,0,0,1,0,20.263535304628697,1.8640576725025744,0.0,0.0,98.15653964984551,6.0,3.815941551404085,0.0,0.0,1.0,0.0,0.0,6.79
54.0,4.0,8.0,10.7974669784712,106.623532181426,3.0,14.87073929990493,9.35870800879073,82.0,1,1,1,1,0,1,20.25050569105691,15.268292682926829,0.0,0.0,84.71951219512195,9.0,8.80257333437039,0.0,0.0,0.0,1.0,0.0,9.15
81.0,3.0,9.8,10.8494320136808,106.650922660828,2.0,11.098013468022373,24.56391683041859,106.5,1,1,0,0,0,1,11.178588935354508,44.70422535211267,0.0,0.0,55.31455399061033,8.0,9.83394292184547,0.0,0.0,0.0,1.0,0.0,8.4
29.0,2.0,3.5,10.7711621652865,106.673079452359,3.0,24.737282299672927,14.561953480312356,4170.0,1,1,0,1,0,1,23.47480801259286,13.1757793764988,86.82134292565948,0.0,0.0,4.0,3.1077357130081977,0.0,0.0,0.0,1.0,0.0,4.8
60.0,4.0,50.0,10.7942123320755,106.708738664419,3.0,18.827244701348747,20.460368357652627,921.9,1,0,1,0,0,0,20.263535304628697,93.60017355461548,0.0,0.0,6.404165310771233,14.0,2.190272127606355,0.0,0.0,0.0,1.0,0.0,8.5
56.0,3.0,7.166666666666667,10.6929811896161,106.740466786766,2.0,8.131668552257471,7.431275025157785,337.2,1,1,0,0,0,1,8.354727166160457,12.844009489916964,0.0,0.0,87.15302491103203,8.0,10.183963661931797,0.0,0.0,0.0,1.0,0.0,5.88
300.0,8.0,25.6,10.7873801118931,106.69843025864,3.0,53.75818181817839,48.487230363696476,3363.2,0,0,0,0,0,1,35.13373860631083,0.7903187440532826,99.20997859181732,0.0,0.0,40.0,1.2985789129390504,0.0,0.0,0.0,1.0,0.0,79.0
38.0,6.0,8.7,10.7690012346872,106.69715593648,0.0,53.75818181817839,80.81249751703449,977.7,0,1,0,0,0,1,20.25050569105691,3.131840032729876,0.0,96.87225120180014,0.0,8.0,0.8895240543444918,0.0,0.0,0.0,1.0,0.0,32.5
60.0,4.0,7.25,10.8079934719107,106.704151205567,3.0,18.827244701348747,17.205832796074894,1894.2,0,0,0,0,0,1,15.076317258595626,5.819343258367649,94.18224052370392,0.0,0.0,8.0,3.5730888728963017,0.0,1.0,0.0,0.0,0.0,7.9
48.0,4.0,4.0,10.7401607107992,106.735843528788,2.0,17.789285714285825,8.648767860862735,259.1,0,0,0,0,0,0,13.834634373598146,46.37591663450405,0.0,0.0,53.6318023928985,9.0,5.50331547637748,0.0,0.0,0.0,0.0,1.0,4.5
95.0,4.0,6.0,10.6778925179791,106.703276314794,0.0,8.131668552257471,11.187905093453665,373.1,1,1,1,0,0,0,17.842956174323437,35.11659072634682,0.0,0.0,64.87000804073975,8.0,10.91164505614623,0.0,0.0,0.0,0.0,1.0,7.1
25.0,2.0,3.0,10.7585753100872,106.630798978728,2.0,12.006306645336863,15.61262632367065,55.4,1,1,1,1,1,0,16.67966297460757,0.0,0.0,0.0,100.0,4.0,7.92013923671193,0.0,0.0,1.0,0.0,0.0,3.75
65.0,4.0,4.0,10.7976615717007,106.690769502213,3.0,18.63592086332186,15.288713651298618,,1,1,0,0,0,0,19.5012876430688,,,,,8.0,2.6598718928860925,0.0,0.0,0.0,1.0,0.0,16.9
80.0,7.0,11.0,10.7612383716737,106.660598061092,3.0,24.737282299672927,15.288713651298618,1788.3,1,1,1,1,0,1,23.072180951086057,2.5286585024883967,97.47190068780404,0.0,0.0,24.0,4.718970970764525,0.0,0.0,0.0,0.0,1.0,32.0
75.0,4.0,5.666666666666666,10.8002634235228,106.644227987397,3.0,19.38917355371901,16.235786892588425,318.6,0,0,0,0,0,1,20.25050569105691,4.733207784055241,0.0,0.0,95.25737602008788,8.0,6.772692675314536,0.0,0.0,0.0,1.0,0.0,17.5
58.0,4.0,2.0,10.80707989456,106.6756247411,3.0,18.63592086332186,24.56391683041859,1708.4,1,0,0,0,1,1,20.25050569105691,91.19585577148209,0.0,0.0,8.804144228517911,9.0,4.436937814489997,0.0,0.0,1.0,0.0,0.0,9.5
310.0,3.0,6.0,10.7874609779698,106.764411699045,3.0,38.647438220481845,23.346267146280812,,1,0,0,1,0,0,30.56532612762346,,,,,8.0,7.032105006835634,0.0,0.0,1.0,0.0,0.0,23.9
80.0,3.0,7.0,10.7866942229836,106.643375588394,3.0,19.38917355371901,14.561953480312356,3668.6,1,0,1,1,0,1,20.25050569105691,90.43068200403424,0.0,9.568772828872053,0.0,9.0,6.416512786473395,0.0,0.0,0.0,1.0,0.0,22.0
56.0,4.0,8.0,10.799480539584,106.619165284104,2.0,14.87073929990493,9.35870800879073,796.3,1,1,0,0,0,0,18.057974719109087,49.07949265352254,50.92301896270251,0.0,0.0,9.0,9.32278192280594,0.0,0.0,0.0,1.0,0.0,9.9
157.0,2.0,8.2,10.808168946711,106.688393141885,0.0,19.38917355371901,20.454141465138118,1199.9,0,0,0,0,0,1,24.873898992866078,95.86632219351613,0.0,0.0,4.134511209267439,11.0,3.8368603175594007,0.0,0.0,0.0,1.0,0.0,25.0
142.0,4.0,8.0,10.7916783501769,106.685309984503,3.0,54.46617152529408,106.67729565230768,616.8,1,0,0,0,0,0,20.45706272875709,48.6284046692607,0.0,51.36835278858625,0.0,13.0,2.4523634510309553,0.0,0.0,0.0,1.0,0.0,35.0
140.0,5.0,30.0,10.84709,106.7096,3.0,15.48107692307722,17.78611714762465,,0,0,0,0,0,0,20.25050569105691,,,,,9.0,7.95917711860165,0.0,0.0,0.0,1.0,0.0,38.28
36.0,2.0,3.0,10.8314349800806,106.670914904065,0.0,11.098013468022373,14.561953480312356,70991.2,0,0,0,0,0,0,10.107421869117639,5.3839208239894525,94.48747168663158,0.0,0.1286356618848533,4.0,6.990406354216597,0.0,0.0,0.0,0.0,1.0,4.55
205.0,4.0,25.0,10.806546333996,106.790936294824,3.0,19.053737403258268,23.42179327737413,,1,0,0,0,1,0,21.09482090226569,,,,,10.0,10.38391483059002,0.0,0.0,0.0,1.0,0.0,35.0
60.0,3.0,10.0,10.8072105313383,106.623494844906,0.0,14.87073929990493,13.051852005459661,1109.4,1,0,0,0,0,1,20.480480660290983,22.70957274202271,0.0,0.0,77.29042725797729,9.0,9.15960014124246,0.0,1.0,0.0,1.0,0.0,5.7
